file_name,label
test_images/1705.jpg,"Sealyham terrier, Sealyham"
test_images/1743.jpg,Weimaraner
test_images/1728.jpg,"Newfoundland, Newfoundland dog"
test_images/2976.jpg,"Newfoundland, Newfoundland dog"
test_images/1227.jpg,"basset, basset hound"
test_images/3552.jpg,Australian terrier
test_images/1309.jpg,Bedlington terrier
test_images/4412.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/4157.jpg,redbone
test_images/5172.jpg,"German shepherd, German shepherd dog, German police dog, alsatian"
test_images/1115.jpg,Bedlington terrier
test_images/1480.jpg,standard schnauzer
test_images/202.jpg,Chihuahua
test_images/5363.jpg,basenji
test_images/46.jpg,miniature schnauzer
test_images/3114.jpg,French bulldog
test_images/5522.jpg,Siberian husky
test_images/4620.jpg,"Afghan hound, Afghan"
test_images/3629.jpg,"Saluki, gazelle hound"
test_images/4906.jpg,"cocker spaniel, English cocker spaniel, cocker"
test_images/1920.jpg,papillon
test_images/1162.jpg,"Scotch terrier, Scottish terrier, Scottie"
test_images/5904.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/5416.jpg,Bernese mountain dog
test_images/1817.jpg,whippet
test_images/139.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/4523.jpg,"Scottish deerhound, deerhound"
test_images/3471.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/2765.jpg,barber chair
test_images/1421.jpg,"Scottish deerhound, deerhound"
test_images/4634.jpg,"Newfoundland, Newfoundland dog"
test_images/3143.jpg,curly-coated retriever
test_images/203.jpg,"Newfoundland, Newfoundland dog"
test_images/4212.jpg,"Newfoundland, Newfoundland dog"
test_images/54.jpg,keeshond
test_images/5119.jpg,Weimaraner
test_images/5216.jpg,"Bouvier des Flandres, Bouviers des Flandres"
test_images/406.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/159.jpg,Chihuahua
test_images/3387.jpg,collie
test_images/3782.jpg,bluetick
test_images/4367.jpg,papillon
test_images/4436.jpg,Shih-Tzu
test_images/6.jpg,kelpie
test_images/2662.jpg,Labrador retriever
test_images/458.jpg,Bedlington terrier
test_images/5848.jpg,"Old English sheepdog, bobtail"
test_images/2880.jpg,Blenheim spaniel
test_images/4517.jpg,"Norwegian elkhound, elkhound"
test_images/5676.jpg,"Saluki, gazelle hound"
test_images/1338.jpg,schipperke
test_images/3603.jpg,"clumber, clumber spaniel"
test_images/2089.jpg,"Samoyed, Samoyede"
test_images/1147.jpg,Siberian husky
test_images/5569.jpg,toy poodle
test_images/6014.jpg,curly-coated retriever
test_images/3821.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/5577.jpg,toy poodle
test_images/3417.jpg,standard poodle
test_images/1635.jpg,papillon
test_images/1718.jpg,"grey fox, gray fox, Urocyon cinereoargenteus"
test_images/4069.jpg,"Staffordshire bullterrier, Staffordshire bull terrier"
test_images/4439.jpg,"Ibizan hound, Ibizan Podenco"
test_images/1046.jpg,Sussex spaniel
test_images/1793.jpg,"pug, pug-dog"
test_images/4226.jpg,"Saint Bernard, St Bernard"
test_images/5118.jpg,"Old English sheepdog, bobtail"
test_images/2862.jpg,Italian greyhound
test_images/32.jpg,"Newfoundland, Newfoundland dog"
test_images/1424.jpg,"timber wolf, grey wolf, gray wolf, Canis lupus"
test_images/5909.jpg,flat-coated retriever
test_images/5568.jpg,French bulldog
test_images/2613.jpg,"bloodhound, sleuthhound"
test_images/1527.jpg,English setter
test_images/1453.jpg,Siberian husky
test_images/3243.jpg,Weimaraner
test_images/1235.jpg,English setter
test_images/3055.jpg,West Highland white terrier
test_images/1727.jpg,Chihuahua
test_images/114.jpg,"Afghan hound, Afghan"
test_images/3978.jpg,"vizsla, Hungarian pointer"
test_images/2296.jpg,papillon
test_images/3766.jpg,"pug, pug-dog"
test_images/3335.jpg,Siberian husky
test_images/5392.jpg,"Saint Bernard, St Bernard"
test_images/3121.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/1549.jpg,Japanese spaniel
test_images/2535.jpg,West Highland white terrier
test_images/2340.jpg,Norfolk terrier
test_images/2614.jpg,golden retriever
test_images/2579.jpg,"Ibizan hound, Ibizan Podenco"
test_images/3208.jpg,"cairn, cairn terrier"
test_images/3356.jpg,Chesapeake Bay retriever
test_images/4484.jpg,"Walker hound, Walker foxhound"
test_images/3609.jpg,"affenpinscher, monkey pinscher, monkey dog"
test_images/4071.jpg,Egyptian cat
test_images/4463.jpg,"Old English sheepdog, bobtail"
test_images/1451.jpg,Great Pyrenees
test_images/3759.jpg,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier"
test_images/2247.jpg,whippet
test_images/1278.jpg,curly-coated retriever
test_images/5324.jpg,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
test_images/4595.jpg,"dingo, warrigal, warragal, Canis dingo"
test_images/3554.jpg,West Highland white terrier
test_images/4821.jpg,Bedlington terrier
test_images/5188.jpg,"Newfoundland, Newfoundland dog"
test_images/5374.jpg,"English springer, English springer spaniel"
test_images/5441.jpg,Mexican hairless
test_images/1200.jpg,"cocker spaniel, English cocker spaniel, cocker"
test_images/3336.jpg,"Saluki, gazelle hound"
test_images/4227.jpg,standard poodle
test_images/1779.jpg,"malamute, malemute, Alaskan malamute"
test_images/1285.jpg,"Saint Bernard, St Bernard"
test_images/4296.jpg,toy poodle
test_images/1129.jpg,Australian terrier
test_images/1738.jpg,wire-haired fox terrier
test_images/3481.jpg,"Boston bull, Boston terrier"
test_images/4334.jpg,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
test_images/3404.jpg,"Saluki, gazelle hound"
test_images/2691.jpg,"Old English sheepdog, bobtail"
test_images/2243.jpg,"Scottish deerhound, deerhound"
test_images/1751.jpg,Sussex spaniel
test_images/4513.jpg,Shih-Tzu
test_images/2872.jpg,schipperke
test_images/3581.jpg,Great Pyrenees
test_images/1354.jpg,German short-haired pointer
test_images/2423.jpg,toy poodle
test_images/3438.jpg,"affenpinscher, monkey pinscher, monkey dog"
test_images/4533.jpg,Weimaraner
test_images/2805.jpg,Shih-Tzu
test_images/5529.jpg,Norfolk terrier
test_images/3391.jpg,"Shetland sheepdog, Shetland sheep dog, Shetland"
test_images/2529.jpg,miniature schnauzer
test_images/2325.jpg,Rhodesian ridgeback
test_images/2017.jpg,standard poodle
test_images/4444.jpg,wire-haired fox terrier
test_images/1909.jpg,Italian greyhound
test_images/1731.jpg,"bloodhound, sleuthhound"
test_images/4963.jpg,Shih-Tzu
test_images/3383.jpg,"Scotch terrier, Scottish terrier, Scottie"
test_images/3961.jpg,"Newfoundland, Newfoundland dog"
test_images/2120.jpg,basenji
test_images/2068.jpg,standard schnauzer
test_images/4125.jpg,"borzoi, Russian wolfhound"
test_images/4733.jpg,"Old English sheepdog, bobtail"
test_images/1113.jpg,basenji
test_images/4369.jpg,"Boston bull, Boston terrier"
test_images/1263.jpg,Chesapeake Bay retriever
test_images/3419.jpg,"Scotch terrier, Scottish terrier, Scottie"
test_images/4279.jpg,beagle
test_images/4240.jpg,Great Dane
test_images/2388.jpg,"Sealyham terrier, Sealyham"
test_images/2422.jpg,"Afghan hound, Afghan"
test_images/3755.jpg,"silky terrier, Sydney silky"
test_images/1089.jpg,Great Pyrenees
test_images/1619.jpg,"Sealyham terrier, Sealyham"
test_images/4527.jpg,French bulldog
test_images/211.jpg,"Samoyed, Samoyede"
test_images/5994.jpg,toy poodle
test_images/1722.jpg,Siberian husky
test_images/2138.jpg,Bedlington terrier
test_images/2792.jpg,"cocker spaniel, English cocker spaniel, cocker"
test_images/1992.jpg,"Angora, Angora rabbit"
test_images/4823.jpg,toy poodle
test_images/3568.jpg,Mexican hairless
test_images/5067.jpg,Pomeranian
test_images/3621.jpg,Pomeranian
test_images/5821.jpg,Chesapeake Bay retriever
test_images/5385.jpg,Norfolk terrier
test_images/4976.jpg,"Pekinese, Pekingese, Peke"
test_images/524.jpg,Great Dane
test_images/6015.jpg,Irish wolfhound
test_images/5091.jpg,Bedlington terrier
test_images/4790.jpg,Yorkshire terrier
test_images/3627.jpg,standard poodle
test_images/1725.jpg,"malamute, malemute, Alaskan malamute"
test_images/5184.jpg,bluetick
test_images/363.jpg,"Old English sheepdog, bobtail"
test_images/426.jpg,Shih-Tzu
test_images/1714.jpg,"Lhasa, Lhasa apso"
test_images/3069.jpg,"Doberman, Doberman pinscher"
test_images/4545.jpg,"Old English sheepdog, bobtail"
test_images/2171.jpg,"Norwegian elkhound, elkhound"
test_images/1040.jpg,Italian greyhound
test_images/5419.jpg,West Highland white terrier
test_images/2593.jpg,"Afghan hound, Afghan"
test_images/3578.jpg,standard poodle
test_images/4497.jpg,"timber wolf, grey wolf, gray wolf, Canis lupus"
test_images/409.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/2361.jpg,"Newfoundland, Newfoundland dog"
test_images/4806.jpg,"pickup, pickup truck"
test_images/4417.jpg,Pomeranian
test_images/5379.jpg,"Afghan hound, Afghan"
test_images/582.jpg,"Afghan hound, Afghan"
test_images/5693.jpg,French bulldog
test_images/147.jpg,"basset, basset hound"
test_images/5720.jpg,Weimaraner
test_images/3965.jpg,Gordon setter
test_images/4323.jpg,"Samoyed, Samoyede"
test_images/3262.jpg,Bernese mountain dog
test_images/1215.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/2330.jpg,"Sealyham terrier, Sealyham"
test_images/5456.jpg,"Eskimo dog, husky"
test_images/3529.jpg,"Samoyed, Samoyede"
test_images/3615.jpg,Brittany spaniel
test_images/1609.jpg,syringe
test_images/1974.jpg,bull mastiff
test_images/3451.jpg,"Bouvier des Flandres, Bouviers des Flandres"
test_images/2354.jpg,Australian terrier
test_images/1042.jpg,"Samoyed, Samoyede"
test_images/5430.jpg,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier"
test_images/1583.jpg,Pomeranian
test_images/4443.jpg,Chihuahua
test_images/2986.jpg,Chesapeake Bay retriever
test_images/1563.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/4067.jpg,"Old English sheepdog, bobtail"
test_images/3723.jpg,groenendael
test_images/396.jpg,beagle
test_images/4474.jpg,English foxhound
test_images/3667.jpg,German short-haired pointer
test_images/3370.jpg,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
test_images/1455.jpg,whippet
test_images/2398.jpg,"Scottish deerhound, deerhound"
test_images/3217.jpg,water bottle
test_images/4319.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/407.jpg,groenendael
test_images/3924.jpg,Irish wolfhound
test_images/5186.jpg,"Samoyed, Samoyede"
test_images/5576.jpg,"Saint Bernard, St Bernard"
test_images/1785.jpg,Pomeranian
test_images/2715.jpg,miniature schnauzer
test_images/5410.jpg,standard poodle
test_images/3605.jpg,"otterhound, otter hound"
test_images/1954.jpg,"Sealyham terrier, Sealyham"
test_images/4385.jpg,"Shetland sheepdog, Shetland sheep dog, Shetland"
test_images/2294.jpg,boxer
test_images/1643.jpg,miniature schnauzer
test_images/2074.jpg,Australian terrier
test_images/5551.jpg,"Saint Bernard, St Bernard"
test_images/5027.jpg,Irish wolfhound
test_images/1693.jpg,"studio couch, day bed"
test_images/528.jpg,Chesapeake Bay retriever
test_images/4405.jpg,English foxhound
test_images/5925.jpg,Japanese spaniel
test_images/5226.jpg,"pug, pug-dog"
test_images/2309.jpg,"Ibizan hound, Ibizan Podenco"
test_images/1842.jpg,Blenheim spaniel
test_images/2105.jpg,Sussex spaniel
test_images/4876.jpg,West Highland white terrier
test_images/5266.jpg,English foxhound
test_images/4521.jpg,"Old English sheepdog, bobtail"
test_images/2461.jpg,"German shepherd, German shepherd dog, German police dog, alsatian"
test_images/2741.jpg,whippet
test_images/4940.jpg,collie
test_images/5129.jpg,"Bouvier des Flandres, Bouviers des Flandres"
test_images/3935.jpg,Mexican hairless
test_images/1535.jpg,"coyote, prairie wolf, brush wolf, Canis latrans"
test_images/1210.jpg,"basset, basset hound"
test_images/201.jpg,redbone
test_images/3625.jpg,toy poodle
test_images/1280.jpg,"teddy, teddy bear"
test_images/2615.jpg,"Bouvier des Flandres, Bouviers des Flandres"
test_images/4010.jpg,"Eskimo dog, husky"
test_images/362.jpg,"bloodhound, sleuthhound"
test_images/3536.jpg,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier"
test_images/4178.jpg,whippet
test_images/3408.jpg,"Ibizan hound, Ibizan Podenco"
test_images/358.jpg,komondor
test_images/5261.jpg,"pug, pug-dog"
test_images/4899.jpg,"Saluki, gazelle hound"
test_images/5054.jpg,standard poodle
test_images/3493.jpg,"Lhasa, Lhasa apso"
test_images/3561.jpg,flat-coated retriever
test_images/1240.jpg,"Newfoundland, Newfoundland dog"
test_images/1399.jpg,wire-haired fox terrier
test_images/4274.jpg,"Bouvier des Flandres, Bouviers des Flandres"
test_images/4073.jpg,"gasmask, respirator, gas helmet"
test_images/4758.jpg,"cocker spaniel, English cocker spaniel, cocker"
test_images/3377.jpg,papillon
test_images/4109.jpg,miniature poodle
test_images/4357.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/5003.jpg,Tibetan mastiff
test_images/4836.jpg,Blenheim spaniel
test_images/3266.jpg,whippet
test_images/6030.jpg,Lakeland terrier
test_images/2046.jpg,"Old English sheepdog, bobtail"
test_images/2503.jpg,"Ibizan hound, Ibizan Podenco"
test_images/5490.jpg,"Eskimo dog, husky"
test_images/2038.jpg,Yorkshire terrier
test_images/4903.jpg,"Bouvier des Flandres, Bouviers des Flandres"
test_images/1982.jpg,Border collie
test_images/4607.jpg,"lighter, light, igniter, ignitor"
test_images/5825.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/4267.jpg,Irish terrier
test_images/5397.jpg,giant schnauzer
test_images/2155.jpg,Irish wolfhound
test_images/3497.jpg,English foxhound
test_images/4035.jpg,papillon
test_images/4614.jpg,whippet
test_images/3424.jpg,"otterhound, otter hound"
test_images/311.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/2106.jpg,Irish terrier
test_images/5061.jpg,keeshond
test_images/5401.jpg,flat-coated retriever
test_images/1689.jpg,French bulldog
test_images/602.jpg,"Saint Bernard, St Bernard"
test_images/112.jpg,"Scotch terrier, Scottish terrier, Scottie"
test_images/2269.jpg,"Boston bull, Boston terrier"
test_images/2655.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/586.jpg,Japanese spaniel
test_images/3033.jpg,Irish water spaniel
test_images/3721.jpg,"Angora, Angora rabbit"
test_images/2180.jpg,Weimaraner
test_images/4198.jpg,bluetick
test_images/1892.jpg,Shih-Tzu
test_images/4518.jpg,toy terrier
test_images/5791.jpg,Chesapeake Bay retriever
test_images/1910.jpg,Irish terrier
test_images/1193.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/1337.jpg,marmoset
test_images/1859.jpg,Norwich terrier
test_images/178.jpg,"Boston bull, Boston terrier"
test_images/1592.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/5158.jpg,"Old English sheepdog, bobtail"
test_images/5954.jpg,"affenpinscher, monkey pinscher, monkey dog"
test_images/427.jpg,miniature schnauzer
test_images/1261.jpg,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
test_images/3058.jpg,"malamute, malemute, Alaskan malamute"
test_images/4779.jpg,beagle
test_images/3959.jpg,Leonberg
test_images/3589.jpg,"Tibetan terrier, chrysanthemum dog"
test_images/2911.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/3522.jpg,"Scotch terrier, Scottish terrier, Scottie"
test_images/137.jpg,Lakeland terrier
test_images/1858.jpg,beagle
test_images/1986.jpg,curly-coated retriever
test_images/1344.jpg,"dingo, warrigal, warragal, Canis dingo"
test_images/3722.jpg,kuvasz
test_images/4795.jpg,Chesapeake Bay retriever
test_images/4086.jpg,Irish wolfhound
test_images/3915.jpg,komondor
test_images/5504.jpg,Mexican hairless
test_images/2972.jpg,Shih-Tzu
test_images/276.jpg,"Boston bull, Boston terrier"
test_images/4428.jpg,beagle
test_images/5435.jpg,Great Dane
test_images/4059.jpg,Mexican hairless
test_images/4332.jpg,"Saint Bernard, St Bernard"
test_images/5911.jpg,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
test_images/1568.jpg,papillon
test_images/346.jpg,"Newfoundland, Newfoundland dog"
test_images/2328.jpg,standard schnauzer
test_images/558.jpg,Irish wolfhound
test_images/4597.jpg,standard schnauzer
test_images/2981.jpg,bull mastiff
test_images/5218.jpg,basenji
test_images/4147.jpg,"Samoyed, Samoyede"
test_images/1423.jpg,Irish wolfhound
test_images/4467.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/5876.jpg,Great Dane
test_images/3119.jpg,"Pembroke, Pembroke Welsh corgi"
test_images/3637.jpg,Great Dane
test_images/5772.jpg,wire-haired fox terrier
test_images/3591.jpg,"pug, pug-dog"
test_images/2939.jpg,Great Pyrenees
test_images/1540.jpg,Siberian husky
test_images/2389.jpg,bull mastiff
test_images/4824.jpg,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
test_images/4416.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/2468.jpg,"chow, chow chow"
test_images/462.jpg,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier"
test_images/5631.jpg,"Pembroke, Pembroke Welsh corgi"
test_images/124.jpg,"Tibetan terrier, chrysanthemum dog"
test_images/1695.jpg,EntleBucher
test_images/6029.jpg,"English springer, English springer spaniel"
test_images/2370.jpg,Irish water spaniel
test_images/5679.jpg,curly-coated retriever
test_images/4671.jpg,Greater Swiss Mountain dog
test_images/230.jpg,Labrador retriever
test_images/4839.jpg,kelpie
test_images/5422.jpg,"Lhasa, Lhasa apso"
test_images/3070.jpg,whippet
test_images/125.jpg,miniature schnauzer
test_images/4297.jpg,English foxhound
test_images/5368.jpg,"Lhasa, Lhasa apso"
test_images/5623.jpg,West Highland white terrier
test_images/5839.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/4205.jpg,Irish wolfhound
test_images/3187.jpg,curly-coated retriever
test_images/1822.jpg,wire-haired fox terrier
test_images/4986.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/5708.jpg,"affenpinscher, monkey pinscher, monkey dog"
test_images/2723.jpg,English foxhound
test_images/3583.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/321.jpg,"chow, chow chow"
test_images/5527.jpg,otter
test_images/3011.jpg,"Afghan hound, Afghan"
test_images/2245.jpg,standard poodle
test_images/3660.jpg,"Newfoundland, Newfoundland dog"
test_images/349.jpg,"Afghan hound, Afghan"
test_images/1460.jpg,soft-coated wheaten terrier
test_images/1965.jpg,"Bouvier des Flandres, Bouviers des Flandres"
test_images/420.jpg,"borzoi, Russian wolfhound"
test_images/1837.jpg,Kerry blue terrier
test_images/4571.jpg,Great Dane
test_images/5462.jpg,beagle
test_images/5210.jpg,shower cap
test_images/2745.jpg,komondor
test_images/3858.jpg,soft-coated wheaten terrier
test_images/2047.jpg,"Newfoundland, Newfoundland dog"
test_images/2026.jpg,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
test_images/4825.jpg,"Newfoundland, Newfoundland dog"
test_images/2809.jpg,"Lhasa, Lhasa apso"
test_images/5918.jpg,Siberian husky
test_images/3480.jpg,English setter
test_images/186.jpg,"Saluki, gazelle hound"
test_images/4782.jpg,papillon
test_images/2327.jpg,groenendael
test_images/4706.jpg,Norfolk terrier
test_images/5990.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/5641.jpg,Pomeranian
test_images/2027.jpg,basenji
test_images/1770.jpg,swing
test_images/5605.jpg,flat-coated retriever
test_images/1414.jpg,Irish wolfhound
test_images/4273.jpg,golden retriever
test_images/160.jpg,"teddy, teddy bear"
test_images/198.jpg,miniature pinscher
test_images/3669.jpg,Rhodesian ridgeback
test_images/2246.jpg,keeshond
test_images/5164.jpg,"Scottish deerhound, deerhound"
test_images/3389.jpg,"Pekinese, Pekingese, Peke"
test_images/5055.jpg,"Eskimo dog, husky"
test_images/5625.jpg,"Ibizan hound, Ibizan Podenco"
test_images/6006.jpg,"Tibetan terrier, chrysanthemum dog"
test_images/5011.jpg,"Angora, Angora rabbit"
test_images/5044.jpg,Chesapeake Bay retriever
test_images/1525.jpg,Irish wolfhound
test_images/1573.jpg,"chow, chow chow"
test_images/2964.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/1417.jpg,boxer
test_images/4722.jpg,"Old English sheepdog, bobtail"
test_images/1299.jpg,Kerry blue terrier
test_images/1003.jpg,flat-coated retriever
test_images/1103.jpg,"Pembroke, Pembroke Welsh corgi"
test_images/1328.jpg,"Bouvier des Flandres, Bouviers des Flandres"
test_images/4950.jpg,"Saint Bernard, St Bernard"
test_images/4424.jpg,"borzoi, Russian wolfhound"
test_images/1559.jpg,boxer
test_images/1272.jpg,"Shetland sheepdog, Shetland sheep dog, Shetland"
test_images/2539.jpg,Italian greyhound
test_images/5457.jpg,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
test_images/5890.jpg,"Pembroke, Pembroke Welsh corgi"
test_images/2079.jpg,Mexican hairless
test_images/2519.jpg,"Scottish deerhound, deerhound"
test_images/3988.jpg,Great Dane
test_images/5592.jpg,"Scottish deerhound, deerhound"
test_images/4937.jpg,Siberian husky
test_images/3698.jpg,kelpie
test_images/387.jpg,"cocker spaniel, English cocker spaniel, cocker"
test_images/2993.jpg,"dingo, warrigal, warragal, Canis dingo"
test_images/5380.jpg,Chihuahua
test_images/4522.jpg,miniature schnauzer
test_images/1887.jpg,Great Pyrenees
test_images/5035.jpg,"basset, basset hound"
test_images/2643.jpg,"teddy, teddy bear"
test_images/5319.jpg,"Sealyham terrier, Sealyham"
test_images/2259.jpg,keeshond
test_images/25.jpg,"Doberman, Doberman pinscher"
test_images/432.jpg,"vizsla, Hungarian pointer"
test_images/1761.jpg,"cairn, cairn terrier"
test_images/3921.jpg,toy terrier
test_images/4842.jpg,"teddy, teddy bear"
test_images/595.jpg,giant schnauzer
test_images/3559.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/3743.jpg,"Irish setter, red setter"
test_images/1759.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/4851.jpg,schipperke
test_images/2476.jpg,Italian greyhound
test_images/519.jpg,schipperke
test_images/3482.jpg,"Staffordshire bullterrier, Staffordshire bull terrier"
test_images/2702.jpg,"Sealyham terrier, Sealyham"
test_images/4848.jpg,whippet
test_images/5565.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/5501.jpg,standard poodle
test_images/3544.jpg,"Newfoundland, Newfoundland dog"
test_images/3566.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/4579.jpg,EntleBucher
test_images/5748.jpg,basenji
test_images/5131.jpg,Great Pyrenees
test_images/545.jpg,papillon
test_images/4864.jpg,boxer
test_images/3506.jpg,"vizsla, Hungarian pointer"
test_images/244.jpg,tennis ball
test_images/5872.jpg,"English springer, English springer spaniel"
test_images/1672.jpg,Shih-Tzu
test_images/4510.jpg,"Staffordshire bullterrier, Staffordshire bull terrier"
test_images/4149.jpg,groenendael
test_images/2305.jpg,"Samoyed, Samoyede"
test_images/2285.jpg,"Scottish deerhound, deerhound"
test_images/3974.jpg,toy poodle
test_images/490.jpg,"Scottish deerhound, deerhound"
test_images/4316.jpg,Brittany spaniel
test_images/123.jpg,wire-haired fox terrier
test_images/3405.jpg,"Boston bull, Boston terrier"
test_images/2975.jpg,French bulldog
test_images/107.jpg,keeshond
test_images/2014.jpg,Weimaraner
test_images/2938.jpg,Labrador retriever
test_images/5224.jpg,"Airedale, Airedale terrier"
test_images/5254.jpg,Border terrier
test_images/569.jpg,"bloodhound, sleuthhound"
test_images/4605.jpg,"Old English sheepdog, bobtail"
test_images/55.jpg,"Samoyed, Samoyede"
test_images/111.jpg,miniature schnauzer
test_images/2170.jpg,"Arctic fox, white fox, Alopex lagopus"
test_images/4114.jpg,papillon
test_images/2740.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/1686.jpg,keeshond
test_images/5268.jpg,Rhodesian ridgeback
test_images/1788.jpg,Sussex spaniel
test_images/3670.jpg,"malamute, malemute, Alaskan malamute"
test_images/563.jpg,ox
test_images/4493.jpg,"Lhasa, Lhasa apso"
test_images/3954.jpg,"Airedale, Airedale terrier"
test_images/505.jpg,"Old English sheepdog, bobtail"
test_images/5905.jpg,"Scotch terrier, Scottish terrier, Scottie"
test_images/5935.jpg,miniature poodle
test_images/1662.jpg,Border collie
test_images/3453.jpg,collie
test_images/4547.jpg,"cairn, cairn terrier"
test_images/4041.jpg,beagle
test_images/5932.jpg,toy poodle
test_images/1579.jpg,Australian terrier
test_images/47.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/1780.jpg,"Irish setter, red setter"
test_images/4662.jpg,"Saint Bernard, St Bernard"
test_images/2033.jpg,Australian terrier
test_images/3142.jpg,papillon
test_images/5482.jpg,komondor
test_images/3368.jpg,"clumber, clumber spaniel"
test_images/2960.jpg,Brittany spaniel
test_images/1121.jpg,Shih-Tzu
test_images/2320.jpg,"Pekinese, Pekingese, Peke"
test_images/5494.jpg,toy poodle
test_images/1448.jpg,whippet
test_images/3930.jpg,basenji
test_images/1611.jpg,giant schnauzer
test_images/5700.jpg,English setter
test_images/1269.jpg,Norwich terrier
test_images/4856.jpg,"chow, chow chow"
test_images/5648.jpg,Kerry blue terrier
test_images/4200.jpg,keeshond
test_images/3193.jpg,papillon
test_images/3289.jpg,"Newfoundland, Newfoundland dog"
test_images/4911.jpg,groenendael
test_images/5325.jpg,papillon
test_images/4770.jpg,toy terrier
test_images/1805.jpg,komondor
test_images/393.jpg,standard schnauzer
test_images/3079.jpg,Pomeranian
test_images/2016.jpg,"Eskimo dog, husky"
test_images/3027.jpg,"Lhasa, Lhasa apso"
test_images/3650.jpg,miniature pinscher
test_images/4633.jpg,"dhole, Cuon alpinus"
test_images/4355.jpg,Lakeland terrier
test_images/5584.jpg,Bernese mountain dog
test_images/2719.jpg,"Dandie Dinmont, Dandie Dinmont terrier"
test_images/4546.jpg,Border collie
test_images/1270.jpg,standard poodle
test_images/6022.jpg,Yorkshire terrier
test_images/5305.jpg,beagle
test_images/209.jpg,Norwich terrier
test_images/4479.jpg,"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
test_images/454.jpg,miniature poodle
test_images/2549.jpg,Great Dane
test_images/3558.jpg,Weimaraner
test_images/3136.jpg,"Old English sheepdog, bobtail"
test_images/2000.jpg,"coyote, prairie wolf, brush wolf, Canis latrans"
test_images/177.jpg,"Lhasa, Lhasa apso"
test_images/4321.jpg,"teddy, teddy bear"
test_images/1020.jpg,Border collie
test_images/3517.jpg,komondor
test_images/4631.jpg,Border collie
test_images/4126.jpg,"Cardigan, Cardigan Welsh corgi"
test_images/5484.jpg,Pomeranian
test_images/4850.jpg,toy poodle
test_images/1903.jpg,"silky terrier, Sydney silky"
test_images/4482.jpg,"Newfoundland, Newfoundland dog"
test_images/601.jpg,"Pekinese, Pekingese, Peke"
test_images/4419.jpg,Bernese mountain dog
test_images/181.jpg,"Maltese dog, Maltese terrier, Maltese"
test_images/316.jpg,basenji
test_images/5797.jpg,malinois
test_images/1557.jpg,"Saluki, gazelle hound"
test_images/3346.jpg,flat-coated retriever
test_images/4066.jpg,Irish wolfhound
test_images/4177.jpg,Brittany spaniel
test_images/3327.jpg,"Pekinese, Pekingese, Peke"
test_images/6001.jpg,"malamute, malemute, Alaskan malamute"
test_images/5168.jpg,standard schnauzer
test_images/2334.jpg,bluetick
test_images/3454.jpg,"Scottish deerhound, deerhound"
test_images/4584.jpg,Bedlington terrier
